object_id,name,category,train_freq,rot_sym,rot_naive,trans_cm,size_rel
1098,chili_003,chili,67,8.1990,132.3354,43.3299,0.0642
3291,picnic_basket_002,picnic_basket,106,160.5441,163.4062,19.0612,0.0140
3495,pizza_027,pizza,71,6.4722,164.5713,9.3883,0.0409
584,bread_148,bread,100,114.9410,114.9410,10.5185,0.0156
2507,laundry_detergent_004,laundry_detergent,91,16.0964,16.0965,5.1879,0.0223
4313,strawberry_002,strawberry,53,138.0633,170.5303,2.2414,0.0109
1947,glasses_case_001,glasses_case,105,11.0045,11.0045,4.6083,0.0340
1429,dinosaur_012,dinosaur,99,38.9514,38.9514,2.8588,0.0277
4550,thimble_009,thimble,49,15.8319,175.9084,7.6390,0.0639
1475,doll_007,doll,76,4.6868,4.6868,5.0211,0.0457
1892,fork_002,fork,66,150.1317,150.1317,7.6851,0.0899
196,banana_005,banana,83,137.1819,137.1819,4.3438,0.0173
3011,onion_030,onion,65,49.2404,100.6239,8.7005,0.0464
5188,wallet_042,wallet,101,176.1097,176.1097,3.1278,0.0225
4138,shrimp_041,shrimp,61,158.6132,158.6132,14.8986,0.2037
4528,teddy_bear_004,teddy_bear,94,168.0669,168.0668,49.6066,0.0314
3650,potato_043,potato,75,141.4392,141.4392,10.0525,0.0325
2814,medicine_bottle_029,medicine_bottle,72,122.0783,124.5405,8.3442,0.0676
465,boxed_beverage_002,boxed_beverage,86,93.7202,151.2443,12.2486,0.0373
1896,frisbee_003,frisbee,108,3.1617,98.0187,4.5079,0.0365
2852,microwaveoven_003,microwaveoven,81,144.3851,144.3851,4.9496,0.0085
4345,suitcase_006,suitcase,104,147.3264,147.3264,48.4368,0.0508
3564,pomegranate_049,pomegranate,96,14.7762,119.8017,6.2151,0.0633
4298,steamed_bun_053,steamed_bun,78,16.0735,99.4133,3.4460,0.0202
4550,thimble_009,thimble,49,116.4565,118.3107,17.8016,0.2623
196,banana_005,banana,83,171.3698,171.3698,13.1896,0.0183
2694,lotus_root_040,lotus_root,37,113.7405,166.9290,3.7052,0.0577
5316,yam_003,yam,91,175.7850,175.9517,3.6485,0.0438
2216,handbag_044,handbag,109,167.5852,175.9806,11.4583,0.0084
2881,mooncake_018,mooncake,56,7.5710,141.7360,7.6568,0.0933
4821,toy_boat_056,toy_boat,76,149.6300,149.6300,45.2867,0.0293
3059,ornaments_001,ornaments,101,9.9617,9.9617,7.5717,0.0183
3622,potato_014,potato,46,177.5538,177.5538,7.4145,0.0408
4534,teddy_bear_010,teddy_bear,96,78.7891,78.7891,57.5888,0.1337
3692,power_strip_032,power_strip,80,120.2570,120.2570,35.2017,0.0749
4499,teapot_009,teapot,119,26.7090,26.7090,2.2775,0.0245
3564,pomegranate_049,pomegranate,96,109.6049,110.0111,10.6728,0.0684
345,book_025,book,95,1.1647,178.9376,6.3410,0.0401
5138,waffle_023,waffle,37,6.2066,118.8772,19.4584,0.0319
133,backpack_032,backpack,73,145.4631,145.4631,23.7437,0.0173
1475,doll_007,doll,76,124.1167,124.1167,8.0741,0.0126
4449,table_tennis_bat_003,table_tennis_bat,78,9.0675,176.9573,10.3101,0.0077
2259,haw_thorn_004,haw_thorn,48,1.9213,168.5542,3.0502,0.0483
3026,orange_011,orange,73,20.8698,26.2209,6.2623,0.0315
3180,pastry_022,pastry,61,172.1673,178.1087,12.1783,0.0145
203,banana_012,banana,73,165.3321,165.3321,24.6037,0.0257
946,carrot_012,carrot,110,39.6188,95.1677,4.7152,0.0465
345,book_025,book,95,17.8776,175.2129,2.5309,0.0265
1307,corn_008,corn,70,4.1592,25.7880,4.5559,0.0476
3083,oyster_020,oyster,66,169.3529,169.3529,5.8390,0.1364
269,biscuit_010,biscuit,56,173.0515,173.0515,17.0331,0.0820
39,apple_001,apple,56,134.1876,159.5267,14.1824,0.0387
362,bottle_050,bottle,70,68.5398,166.5003,23.4572,0.0394
4352,sushi_004,sushi,90,5.8992,5.8992,4.9503,0.0156
3495,pizza_027,pizza,71,6.6308,21.1143,3.3303,0.0591
3843,remote_control_030,remote_control,69,6.5895,6.5895,11.6111,0.0516
2863,monitor_004,monitor,86,44.8671,44.8671,3.2722,0.0497
4944,toy_motorcycle_039,toy_motorcycle,85,91.7704,91.7704,36.7270,0.0392
2668,lotus_root_012,lotus_root,66,169.8539,169.9036,8.8132,0.0345
1485,doll_017,doll,45,156.5199,156.5199,15.9708,0.0411
1831,fan_005,fan,64,173.9120,173.9120,51.4239,0.0988
4409,sweet_potato_019,sweet_potato,79,4.9989,109.3140,0.8435,0.0194
2351,hot_dog_084,hot_dog,59,66.3044,66.3044,5.2404,0.0679
1139,chinese_chess_001,chinese_chess,43,12.5436,92.8473,51.7798,0.0751
4431,table_013,table,93,68.7255,68.7255,17.0311,0.0487
3343,pillow_011,pillow,126,19.1905,176.3208,51.1444,0.0227
1947,glasses_case_001,glasses_case,105,179.1614,179.1616,5.4714,0.0222
362,bottle_050,bottle,70,2.6687,142.5564,1.1318,0.0148
1475,doll_007,doll,76,152.4691,152.4691,6.4221,0.0275
2247,hat_022,hat,57,27.0786,27.0786,4.7522,0.0205
5299,whistle_011,whistle,51,168.9649,168.9649,22.2747,0.0210
2148,hammer_015,hammer,81,175.3327,175.3327,18.0220,0.0283
4420,sweet_potato_030,sweet_potato,82,16.4266,63.0863,13.0720,0.0316
650,broccoli_003,broccoli,63,109.0285,141.2714,8.9739,0.0632
3245,peanut_031,peanut,67,64.0338,172.0852,5.9863,0.0191
4359,sushi_011,sushi,103,107.2909,107.2909,6.2375,0.0684
3902,rubik_cube_043,rubik_cube,94,77.8012,77.8012,3.9200,0.0428
2525,lemon_013,lemon,49,4.0094,114.2315,1.2127,0.0126
469,boxed_beverage_006,boxed_beverage,91,157.2859,172.7241,9.9376,0.0323
3355,pillow_027,pillow,97,26.4623,171.8901,11.3162,0.0282
4550,thimble_009,thimble,49,10.2465,120.5023,3.7631,0.0328
1889,flute_001,flute,91,132.8552,132.8552,8.5579,0.0692
2333,hot_dog_066,hot_dog,55,35.0840,35.0840,3.4472,0.0036
4670,tooth_brush_011,tooth_brush,85,26.9196,26.9196,6.2698,0.0693
4506,teapot_016,teapot,108,31.9632,31.9632,10.6796,0.0390
1873,flower_pot_007,flower_pot,91,37.5894,37.5894,7.7712,0.0513
1540,doll_073,doll,23,115.7849,115.7849,14.8351,0.1691
3495,pizza_027,pizza,71,19.1296,22.1583,17.9238,0.0164
2667,lotus_root_011,lotus_root,80,3.5800,162.7591,2.0612,0.0145
2071,hamburger_007,hamburger,66,4.3851,61.0557,5.2922,0.0173
453,box_070,box,73,73.7812,166.1465,12.2242,0.0378
1307,corn_008,corn,70,120.2652,121.1192,24.3087,0.1381
3180,pastry_022,pastry,61,35.0955,104.4569,1.9168,0.0186
3086,oyster_023,oyster,101,13.6477,13.6477,8.0673,0.0194
34,antique_017,antique,93,31.4448,31.4448,2.3844,0.0712
742,bucket_noodle_011,bucket_noodle,113,2.1632,131.8529,0.9770,0.0084
1204,clock_024,clock,73,28.4144,28.4144,4.5718,0.0088
2703,magnet_004,magnet,30,172.8242,173.5420,6.1153,0.1214
3540,pomegranate_025,pomegranate,57,80.4579,94.1325,9.5410,0.0183
752,bucket_noodle_022,bucket_noodle,76,4.2439,92.2720,25.7519,0.0206
2168,hand_cream_012,hand_cream,39,48.7991,48.7991,12.4252,0.0445
2503,laptop_004,laptop,107,144.4203,144.4203,12.2352,0.0349
4271,steamed_bun_017,steamed_bun,77,72.0074,130.7408,22.7831,0.0733
3488,pizza_020,pizza,56,176.3250,176.4108,8.6175,0.0606
502,bread_039,bread,76,53.6164,126.4642,8.4185,0.0607
453,box_070,box,73,5.1357,178.1982,3.6648,0.0549
2177,hand_cream_022,hand_cream,88,10.3367,10.3367,14.4274,0.0387
3692,power_strip_032,power_strip,80,147.9424,147.9424,16.6059,0.0416
2313,helmet_011,helmet,104,41.0503,41.0503,8.3737,0.0590
1475,doll_007,doll,76,17.1011,17.1011,2.2607,0.0235
2970,mushroom_067,mushroom,81,72.7648,169.0503,16.5480,0.0293
2589,lipstick_008,lipstick,57,20.5002,174.5230,2.6331,0.0549
4352,sushi_004,sushi,90,112.7010,112.7010,5.2145,0.0057
767,bumbag_007,bumbag,104,7.7136,7.7136,6.2196,0.1065
1676,durian_021,durian,117,174.4220,174.4220,2.6476,0.0169
616,bread_180,bread,85,5.7158,178.8327,6.7831,0.0127
616,bread_180,bread,85,6.4742,175.2828,7.4286,0.0293
1139,chinese_chess_001,chinese_chess,43,163.5103,163.8748,2.9418,0.0826
269,biscuit_010,biscuit,56,6.2419,6.2419,2.4360,0.0228
1831,fan_005,fan,64,66.8826,66.8826,6.3771,0.0436
4409,sweet_potato_019,sweet_potato,79,23.9926,136.5740,19.1428,0.0213
4379,sushi_031,sushi,52,59.5456,59.5456,6.9240,0.0220
4990,toy_train_005,toy_train,63,7.5748,7.5748,4.2562,0.0349
1992,green_bean_cake_013,green_bean_cake,56,73.5197,106.6786,0.3552,0.0430
3245,peanut_031,peanut,67,79.7619,179.6352,7.4752,0.0256
183,bamboo_shoots_029,bamboo_shoots,104,12.4287,25.8305,10.4277,0.0175
4449,table_tennis_bat_003,table_tennis_bat,78,17.6867,17.6867,1.4762,0.0464
2503,laptop_004,laptop,107,11.8915,11.8915,4.4575,0.0451
2137,hammer_003,hammer,64,78.3426,78.3426,19.3392,0.0499
4100,shrimp_003,shrimp,64,74.0461,74.0461,4.3680,0.0786
3383,pineapple_013,pineapple,128,6.1647,18.8201,7.1831,0.0262
584,bread_148,bread,100,138.9256,172.6067,3.2277,0.0223
2636,longan_018,longan,40,100.2231,111.7714,8.2577,0.0967
1192,clock_011,clock,90,108.9243,108.9243,7.6598,0.0310
1062,chess_022,chess,50,17.7781,88.3800,7.4003,0.0490
1739,egg_036,egg,49,14.6290,35.3032,2.2052,0.0178
838,cake_008,cake,58,147.9771,147.9771,19.4930,0.0395
1363,cup_001,cup,60,177.0869,177.0869,18.3359,0.0293
2197,handbag_024,handbag,151,8.1873,178.2600,2.9555,0.0086
5352,zongzi_005,zongzi,53,32.3963,32.3963,2.5191,0.0328
253,belt_019,belt,82,88.7159,88.7159,32.7246,0.0436
4096,shoe_037,shoe,91,21.2655,21.2655,1.7393,0.0246
5238,watch_011,watch,49,132.3063,132.3063,15.2315,0.0264
203,banana_012,banana,73,172.9876,172.9876,1.9448,0.0168
2037,hair_dryer_037,hair_dryer,73,61.5267,61.5267,11.7948,0.0254
2636,longan_018,longan,40,88.9051,168.1540,1.6124,0.0470
1485,doll_017,doll,45,16.1153,16.1153,15.8176,0.0672
4904,toy_car_012,toy_car,69,106.7096,106.7096,7.7601,0.0187
85,apple_051,apple,68,175.7226,179.9315,2.4312,0.0118
418,box_035,box,93,93.3987,93.3987,4.2083,0.0369
2168,hand_cream_012,hand_cream,39,31.7364,148.2992,0.2803,0.0159
4056,shaomai_015,shaomai,27,5.4733,71.8542,9.9933,0.0233
1164,chocolate_013,chocolate,45,46.8272,46.8272,4.8896,0.0278
2614,litchi_025,litchi,25,7.5017,173.2444,0.6557,0.0231
2776,mangosteen_018,mangosteen,62,13.9489,52.1642,10.3468,0.0323
1896,frisbee_003,frisbee,108,2.2440,85.7482,2.2682,0.0109
3921,sandwich_021,sandwich,97,68.2914,73.6221,15.8238,0.0333
4449,table_tennis_bat_003,table_tennis_bat,78,6.2008,6.2008,1.7230,0.0257
3305,pie_005,pie,77,4.3554,74.7813,2.9900,0.0186
3512,plant_013,plant,57,16.0949,99.4819,11.9711,0.0853
3622,potato_014,potato,46,174.9904,174.9904,2.7125,0.0644
4499,teapot_009,teapot,119,166.4670,166.4670,2.2855,0.1265
4202,speaker_001,speaker,100,174.8751,174.8751,6.4379,0.0212
1587,drawing_002,drawing,152,18.0995,173.2882,10.2689,0.0554
626,bread_190,bread,102,12.8111,176.5851,4.6304,0.0236
4570,timer_007,timer,76,21.2144,21.2145,4.7846,0.0156
4391,sweet_potato_001,sweet_potato,57,62.3635,77.9211,6.0489,0.0351
4721,toy_animals_005,toy_animals,95,178.6606,178.6606,39.9164,0.0251
2073,hamburger_009,hamburger,88,11.4801,148.0709,1.9349,0.0380
812,burrito_006,burrito,88,178.3228,178.3228,2.1869,0.0303
1003,cheese_003,cheese,66,46.5639,47.8646,7.7074,0.0621
2886,mouse_003,mouse,90,19.4904,19.4904,12.4363,0.0430
269,biscuit_010,biscuit,56,53.2360,53.2360,5.9112,0.0325
4499,teapot_009,teapot,119,25.3937,25.3937,3.0095,0.0450
610,bread_174,bread,87,45.8993,45.8993,6.4855,0.0393
1965,glasses_case_019,glasses_case,90,17.9043,17.9043,6.8442,0.1251
3342,pillow_010,pillow,129,8.8416,174.2241,7.2772,0.0108
2852,microwaveoven_003,microwaveoven,81,119.1170,119.1170,14.1687,0.0243
4449,table_tennis_bat_003,table_tennis_bat,78,177.0426,177.6487,26.8864,0.0694
1896,frisbee_003,frisbee,108,2.7692,6.7286,2.2793,0.0479
4420,sweet_potato_030,sweet_potato,82,8.6119,133.6413,16.5346,0.0574
1192,clock_011,clock,90,175.7409,175.7409,0.9975,0.0299
1979,gloves_013,gloves,70,17.7228,17.7228,7.9726,0.0167
253,belt_019,belt,82,82.2995,177.9978,2.0936,0.0117
556,bread_109,bread,76,155.8458,155.8458,10.0386,0.0180
1245,coconut_005,coconut,95,74.1598,76.6355,3.8843,0.0461
695,brush_009,brush,68,171.6614,171.6614,51.6385,0.0661
3699,projector_004,projector,95,5.8321,5.8321,1.2338,0.0199
2838,medicine_bottle_053,medicine_bottle,60,9.3500,112.1853,21.2525,0.0440
5191,wallet_045,wallet,109,102.0196,102.0196,8.1526,0.0609
1896,frisbee_003,frisbee,108,4.9100,60.9557,5.1908,0.0156
1929,ginger_007,ginger,68,174.0099,174.0099,17.0154,0.0660
3412,pinecone_013,pinecone,64,68.0854,94.3118,5.0392,0.0567
4096,shoe_037,shoe,91,39.3026,39.3026,6.7831,0.0033
345,book_025,book,95,2.5953,179.4308,3.4622,0.0136
4074,shoe_015,shoe,101,16.4715,16.4715,11.5156,0.0240
85,apple_051,apple,68,4.5157,4.5157,2.7430,0.0080
502,bread_039,bread,76,7.9875,7.9875,5.1146,0.0309
1808,eraser_029,eraser,53,16.1890,163.9784,6.2923,0.0125
2886,mouse_003,mouse,90,9.0641,9.0641,19.0601,0.1199
3289,phone_shell_001,phone_shell,60,3.3022,3.3022,5.4741,0.0263
500,bread_037,bread,71,4.9498,177.5031,7.1132,0.0265
502,bread_039,bread,76,51.7307,130.4984,6.7192,0.0529
3011,onion_030,onion,65,24.9902,28.6806,9.1768,0.0612
1690,dustbin_005,dustbin,111,174.0552,174.0552,3.2197,0.0253
1527,doll_060,doll,75,115.8816,115.8816,24.9558,0.0169
1868,flower_pot_002,flower_pot,119,99.2253,99.2253,4.3794,0.0828
2152,hammer_019,hammer,89,178.8964,178.8964,16.2635,0.0176
4539,thermos_004,thermos,82,105.1615,105.1615,8.5197,0.0072
4478,tape_measure_012,tape_measure,71,66.1405,121.4819,11.4405,0.0943
182,bamboo_shoots_028,bamboo_shoots,93,68.7617,119.5853,10.2982,0.0888
2177,hand_cream_022,hand_cream,88,8.1983,8.1983,12.5917,0.0372
3512,plant_013,plant,57,39.2429,95.2640,4.6764,0.0509
1841,fire_extinguisher_001,fire_extinguisher,103,68.6419,68.6419,2.7256,0.0147
4161,soap_017,soap,51,71.7476,120.6403,15.2299,0.0978
2367,house_011,house,35,93.1926,93.1926,12.9570,0.0117
767,bumbag_007,bumbag,104,49.6153,49.6153,9.7855,0.0392
205,banana_014,banana,93,176.6505,176.6505,1.5018,0.0318
4857,toy_bus_029,toy_bus,79,36.0742,36.0742,1.4120,0.0522
1307,corn_008,corn,70,165.5356,165.7640,15.8283,0.0417
695,brush_009,brush,68,34.1605,34.1605,2.3391,0.0313
4345,suitcase_006,suitcase,104,94.2676,94.2676,2.4254,0.0483
1968,gloves_002,gloves,78,86.2908,86.2908,3.6276,0.0453
2863,monitor_004,monitor,86,178.5087,178.5085,49.0133,0.0435
2970,mushroom_067,mushroom,81,8.1646,157.4197,4.0782,0.0487
3011,onion_030,onion,65,8.4247,175.4866,12.8696,0.0369
2814,medicine_bottle_029,medicine_bottle,72,3.8627,98.9156,9.5388,0.0735
4352,sushi_004,sushi,90,64.0782,64.0782,4.4162,0.0425
2073,hamburger_009,hamburger,88,7.2370,164.1232,9.8938,0.0460
5243,water_chestnut_002,water_chestnut,37,89.7250,156.3680,10.8900,0.0443
3622,potato_014,potato,46,12.7290,12.7290,2.2881,0.0180
4034,shampoo_030,shampoo,85,2.1062,2.1062,11.2371,0.0134
1062,chess_022,chess,50,152.1680,159.4718,13.5427,0.0158
3692,power_strip_032,power_strip,80,60.4116,60.4116,18.7627,0.0546
469,boxed_beverage_006,boxed_beverage,91,7.3754,176.6200,6.7872,0.0236
1367,cup_005,cup,54,7.4936,7.4936,6.6699,0.0329
4409,sweet_potato_019,sweet_potato,79,3.1711,131.8406,2.1420,0.0206
39,apple_001,apple,56,173.2143,178.6328,9.7316,0.0424
1462,dish_012,dish,54,30.1394,152.0590,19.0809,0.1143
1942,glasses_001,glasses,80,89.1300,89.1300,56.5194,0.0553
823,burrito_017,burrito,84,5.2677,7.3250,4.9117,0.0711
4701,tooth_paste_015,tooth_paste,84,11.7549,171.1759,9.1770,0.0281
2164,hand_cream_008,hand_cream,64,19.5164,179.7120,5.9828,0.0257
824,cabinet_001,cabinet,98,50.0976,50.0976,1.6932,0.0055
650,broccoli_003,broccoli,63,30.5631,170.6045,10.0113,0.0195
3291,picnic_basket_002,picnic_basket,106,11.1126,173.0611,15.2890,0.0096
423,box_040,box,89,32.7705,170.8951,5.1917,0.0055
3512,plant_013,plant,57,12.3032,119.9171,1.8974,0.0600
4359,sushi_011,sushi,103,99.7579,99.7579,14.7503,0.0557
4202,speaker_001,speaker,100,178.1167,178.1167,2.2010,0.0156
1003,cheese_003,cheese,66,7.3092,7.3092,14.4409,0.0330
2507,laundry_detergent_004,laundry_detergent,91,70.0556,70.0556,14.8235,0.0284
1192,clock_011,clock,90,23.8474,23.8474,2.8199,0.0578
2343,hot_dog_076,hot_dog,116,111.2003,133.2504,18.3406,0.0365
2886,mouse_003,mouse,90,35.6019,35.6019,4.2126,0.0565
610,bread_174,bread,87,24.2683,24.2683,4.6127,0.0235
1841,fire_extinguisher_001,fire_extinguisher,103,156.2243,156.2243,79.2229,0.0071
2636,longan_018,longan,40,67.2265,75.3344,6.2503,0.0136
4074,shoe_015,shoe,101,168.3877,168.3877,3.7709,0.0203
559,bread_115,bread,61,158.1919,158.1919,20.7033,0.0889
2037,hair_dryer_037,hair_dryer,73,79.7873,79.7873,11.9849,0.0444
946,carrot_012,carrot,110,5.2085,112.0896,5.7153,0.0289
4252,starfish_007,starfish,109,8.1580,8.1580,0.7280,0.0184
1294,conch_025,conch,46,131.0881,131.0881,2.1449,0.0236
3650,potato_043,potato,75,58.6664,58.6664,5.0734,0.0302
823,burrito_017,burrito,84,8.1549,176.1664,3.9716,0.0420
502,bread_039,bread,76,33.7299,147.7323,4.4820,0.0248
1808,eraser_029,eraser,53,17.9886,162.6070,1.9050,0.0374
4240,squash_031,squash,83,4.1511,92.8565,7.7653,0.0087
3355,pillow_027,pillow,97,6.8427,173.2737,4.5667,0.0301
1220,clock_040,clock,120,41.7908,41.7908,1.8394,0.0280
4197,spanner_002,spanner,67,4.3481,4.3481,1.5905,0.0065
4074,shoe_015,shoe,101,18.8628,18.8628,1.7335,0.0240
153,ball_024,ball,57,165.7298,165.7298,14.8932,0.0244
808,burrito_002,burrito,102,30.4315,173.2902,33.0006,0.0162
4499,teapot_009,teapot,119,10.0857,10.0858,6.1705,0.0512
1630,dumbbell_015,dumbbell,51,30.6653,179.0904,1.8827,0.0392
1310,corn_011,corn,46,5.2787,46.5162,19.9904,0.0107
4263,starfish_018,starfish,81,121.4685,121.4685,25.5564,0.0295
4202,speaker_001,speaker,100,8.9769,8.9769,4.7714,0.0978
852,cake_022,cake,91,80.9585,80.9585,10.7578,0.0663
4721,toy_animals_005,toy_animals,95,48.4276,48.4277,1.1050,0.0229
4799,toy_boat_025,toy_boat,57,21.7664,21.7664,5.4323,0.0256
4939,toy_motorcycle_034,toy_motorcycle,99,12.5528,12.5528,0.7389,0.0326
4431,table_013,table,93,147.2463,147.2463,41.3680,0.0441
540,bread_090,bread,78,9.6888,9.6888,13.5140,0.0079
2120,hami_melon_004,hami_melon,76,56.3353,79.7769,6.2451,0.0199
745,bucket_noodle_014,bucket_noodle,71,2.8059,108.2069,4.9822,0.0415
1219,clock_039,clock,91,12.3882,12.3882,9.0214,0.0120
4409,sweet_potato_019,sweet_potato,79,3.9423,149.0769,2.2184,0.0425
3913,sandwich_013,sandwich,70,178.0947,178.2403,1.9994,0.1351
3134,pan_003,pan,128,17.6042,17.6042,13.1202,0.0210
3080,oyster_017,oyster,64,21.4507,21.4507,4.5187,0.0098
362,bottle_050,bottle,70,3.4689,20.1766,6.0485,0.0113
3257,pear_012,pear,53,164.0754,168.3586,2.0265,0.0108
3026,orange_011,orange,73,52.3778,78.6598,27.2066,0.0142
1587,drawing_002,drawing,152,40.7569,149.2029,32.7889,0.0421
458,box_075,box,101,3.4882,178.0868,2.7712,0.0192
1690,dustbin_005,dustbin,111,132.2076,132.2076,4.8697,0.0166
3378,pineapple_008,pineapple,86,11.1706,76.1886,6.7213,0.0368
1992,green_bean_cake_013,green_bean_cake,56,83.7447,177.2263,25.1686,0.1247
4362,sushi_014,sushi,61,83.1734,83.1734,8.1646,0.0239
1527,doll_060,doll,75,90.7420,90.7420,28.6315,0.0075
2667,lotus_root_011,lotus_root,80,3.1197,5.3309,0.7497,0.0161
2507,laundry_detergent_004,laundry_detergent,91,7.7474,7.7474,2.3077,0.0238
4649,tomato_020,tomato,49,16.0835,102.5333,6.1829,0.0719
3257,pear_012,pear,53,6.9479,143.3092,1.6956,0.0220
4138,shrimp_041,shrimp,61,16.7773,16.7773,5.8433,0.0270
1676,durian_021,durian,117,174.2987,174.2987,2.6090,0.0151
2197,handbag_024,handbag,151,79.6838,173.9385,4.7353,0.0224
3257,pear_012,pear,53,42.7761,84.8027,5.1108,0.0296
4352,sushi_004,sushi,90,20.3343,20.3343,4.2234,0.0265
1841,fire_extinguisher_001,fire_extinguisher,103,169.1415,169.1415,55.7223,0.0164
2137,hammer_003,hammer,64,167.5731,167.5731,0.8769,0.0738
4449,table_tennis_bat_003,table_tennis_bat,78,14.7467,14.7467,14.7126,0.0167
2367,house_011,house,35,23.8564,23.8564,0.6951,0.0611
1739,egg_036,egg,49,24.1144,108.7055,3.7595,0.0141
1808,eraser_029,eraser,53,78.5583,174.7970,10.7496,0.0577
2776,mangosteen_018,mangosteen,62,32.5133,147.8534,0.6491,0.0353
584,bread_148,bread,100,118.8341,176.8726,7.4904,0.0112
3291,picnic_basket_002,picnic_basket,106,20.7949,20.7949,3.8879,0.0153
345,book_025,book,95,74.1266,105.9193,2.0199,0.0199
610,bread_174,bread,87,101.5615,101.5615,8.1201,0.0490
610,bread_174,bread,87,18.5813,18.5813,1.7847,0.0321
1204,clock_024,clock,73,124.8951,124.8951,6.8396,0.0197
5138,waffle_023,waffle,37,5.5905,84.5006,10.8922,0.1005
2367,house_011,house,35,171.5638,171.5638,1.2387,0.0939
1831,fan_005,fan,64,81.8173,81.8173,2.4124,0.0367
2197,handbag_024,handbag,151,5.3424,178.9332,13.5823,0.0290
4241,squash_032,squash,87,160.7065,163.0384,2.0606,0.0185
1904,garage_kit_004,garage_kit,69,165.7379,165.7379,8.5428,0.0374
581,bread_145,bread,71,127.1195,175.5345,18.6849,0.0230
221,banana_039,banana,35,68.8794,68.8794,12.5885,0.0174
3080,oyster_017,oyster,64,28.3999,28.3999,10.9423,0.0175
1552,doll_085,doll,133,99.3712,99.3712,25.7690,0.0171
5332,yam_020,yam,96,26.3474,41.1304,18.0047,0.0187
4611,tissue_030,tissue,74,128.2003,128.2003,15.9928,0.0251
2589,lipstick_008,lipstick,57,7.7397,8.4921,13.5578,0.0310
3080,oyster_017,oyster,64,168.2476,168.2476,14.3066,0.0408
2420,kettle_003,kettle,77,130.0813,130.0813,19.2071,0.0294
3059,ornaments_001,ornaments,101,165.9261,165.9261,10.2984,0.0651
4034,shampoo_030,shampoo,85,9.5756,173.3785,2.4824,0.0152
5082,umbrella_002,umbrella,116,3.8678,127.9795,4.7349,0.0605
808,burrito_002,burrito,102,41.3010,141.2769,8.5038,0.0247
1892,fork_002,fork,66,151.4949,151.4949,23.7007,0.0776
3564,pomegranate_049,pomegranate,96,89.7401,119.1908,29.0434,0.0920
350,bottle_032,bottle,73,8.2636,42.6464,11.9904,0.0407
3134,pan_003,pan,128,71.0713,71.0713,1.8725,0.0262
5227,walnut_030,walnut,47,132.9075,132.9075,26.7251,0.2263
4729,toy_animals_013,toy_animals,137,24.1913,24.1913,6.2610,0.0596
3644,potato_036,potato,63,105.8205,105.8205,10.8142,0.0188
511,bread_048,bread,68,30.4680,30.4680,3.8454,0.0483
5058,toy_truck_035,toy_truck,100,18.4402,18.4402,3.1078,0.0202
1593,drawing_008,drawing,115,67.2519,67.2519,12.7084,0.0404
1495,doll_028,doll,80,148.4017,148.4017,6.7147,0.0113
1690,dustbin_005,dustbin,111,179.0780,179.0780,8.1598,0.0235
196,banana_005,banana,83,107.2944,107.2944,6.0441,0.0359
2614,litchi_025,litchi,25,11.9299,162.4681,6.1840,0.0962
4100,shrimp_003,shrimp,64,26.8063,26.8063,4.5178,0.0932
4773,toy_animals_057,toy_animals,52,10.0346,10.0346,9.9890,0.0524
3802,red_wine_glass_010,red_wine_glass,81,1.8862,1.8862,4.3457,0.0552
2088,hamburger_026,hamburger,95,156.7357,159.2359,6.4541,0.0198
1192,clock_011,clock,90,163.2381,163.2381,2.5273,0.0239
1524,doll_057,doll,51,15.6947,15.6947,5.6318,0.0326
2431,keyboard_002,keyboard,133,4.2458,4.2458,19.2890,0.0391
4499,teapot_009,teapot,119,26.1366,26.1366,29.9329,0.0518
1470,doll_002,doll,133,164.6595,164.6595,11.9750,0.0427
2029,hair_dryer_029,hair_dryer,114,166.9519,166.9519,5.2748,0.0370
